it_id	italian	nl_id	dutch	subject_omission	reflexive_construction	double_negation	diminutives_augmentatives	clitic_pronouns
409562	Cos'è la felicità?	406616	Wat is geluk?	False	False	False	False	True
705879	Quella ragazza che indossa una sciarpa è vergine.	2191336	Dat meisje dat een sjaal draagt, is maagd.	False	False	False	False	False
4515	Dove vai?	707295	Waar gaat ge naartoe?	False	False	False	False	False
565648	Dove stai andando?	707295	Waar gaat ge naartoe?	False	False	False	False	False
3612546	Lo tagli a metà.	397239	Snij het door de helft.	False	False	False	False	False
479748	Il lavoro è fatto a metà.	844425	Het werk is voor de helft gedaan.	False	False	False	False	False
380342	L'accusato è stato condannato a morte.	740167	De beschuldigde werd ter dood veroordeeld.	False	False	False	False	False
6038473	L'inglese è studiato in tutto il mondo.	3193984	Engels wordt overal ter wereld geleerd.	False	False	False	False	False
880372	Ogni studente ha accesso alla biblioteca.	2463062	Elke student heeft toegang tot de bibliotheek.	False	False	False	False	False
4741609	Tom non ha accesso al database.	4678158	Tom heeft geen toegang tot de databank.	False	False	False	False	False
1249841	Tutti gli studenti hanno libero accesso alla biblioteca.	3166925	Alle studenten hebben vrije toegang tot de bibliotheek.	False	False	False	False	True
3172682	Non riusciamo a dormire per via del rumore.	377814	We kunnen niet slapen vanwege het lawaai.	False	False	False	False	False
3172683	Noi non riusciamo a dormire per via del rumore.	377814	We kunnen niet slapen vanwege het lawaai.	False	False	False	False	False
3172684	Non riusciamo a dormire a causa del rumore.	377814	We kunnen niet slapen vanwege het lawaai.	False	False	False	False	False
3172685	Noi non riusciamo a dormire a causa del rumore.	377814	We kunnen niet slapen vanwege het lawaai.	False	False	False	False	False
621082	Spero di vedervi presto.	1033252	Ik hoop je snel te zien.	True	False	False	False	False
4741802	Che ho detto?	6403490	Wat heb ik gezegd?	False	False	False	False	False
2506970	Siamo tutti sulla stessa barca.	4454719	We zitten allemaal in hetzelfde schuitje.	True	False	False	False	False
2506971	Noi siamo tutti sulla stessa barca.	4454719	We zitten allemaal in hetzelfde schuitje.	False	False	False	False	False
2506972	Siamo tutte sulla stessa barca.	4454719	We zitten allemaal in hetzelfde schuitje.	True	False	False	False	False
2506973	Noi siamo tutte sulla stessa barca.	4454719	We zitten allemaal in hetzelfde schuitje.	False	False	False	False	False
4741800	Cos'ho detto?	6403490	Wat heb ik gezegd?	False	False	False	False	False
4741801	Che cos'ho detto?	6403490	Wat heb ik gezegd?	False	False	False	False	False
1965270	Lei ha sbattuto la porta.	1065673	Ze sloeg de deur dicht.	False	False	False	False	True
6171348	Non abbiamo acqua.	6441534	We hebben geen water.	False	False	False	False	False
1762794	Io non ho letto tutti i suoi romanzi.	1471700	Ik heb niet al zijn romans gelezen.	False	False	False	True	False
1762793	Non ho letto tutti i suoi romanzi.	1471700	Ik heb niet al zijn romans gelezen.	False	False	False	True	False
3633851	Tom è un vero nerd.	3703099	Tom is een echte nerd.	False	False	False	False	False
5703818	Penso che comprerò questo paio di scarpe.	4249378	Ik denk dat ik dat paar schoenen zal kopen.	True	False	False	False	False
3060412	L'isola è un paradiso per i bambini.	769590	Het eiland is een paradijs voor kinderen.	False	False	False	False	False
1574685	Il mare è lontano dall'essere calmo.	847912	De zee is ver van rustig.	False	False	False	False	False
5324346	Il cappello marrone è vecchio.	822805	De bruine hoed is oud.	False	False	False	True	False
384891	È lunedì.	721716	Het is maandag.	True	False	False	False	False
482562	Ho perso la mia chiave.	637451	Ik ben mijn sleutel kwijt.	True	False	False	False	True
3134720	Io ho perso la mia chiave.	637451	Ik ben mijn sleutel kwijt.	False	False	False	False	True
3314619	Oggi non mi va bene.	701076	Vandaag past niet voor mij.	False	True	False	False	True
2191774	Loro sono ragazzi.	6085675	Ze zijn kinderen.	False	False	False	False	False
2191480	Sono bambini.	6085675	Ze zijn kinderen.	True	False	False	False	False
2191481	Loro sono bambini.	6085675	Ze zijn kinderen.	False	False	False	False	False
2191773	Sono ragazzi.	6085675	Ze zijn kinderen.	True	False	False	False	False
620728	Vorrei fare due domande.	632556	Ik zou twee vragen willen stellen.	True	False	False	False	False
2499679	Queste sono in vendita?	2504227	Zijn deze te koop?	False	False	False	False	False
2499678	Questi sono in vendita?	2504227	Zijn deze te koop?	False	False	False	False	False
1316960	La Germania si trova al centro dell'Europa.	1532743	Duitsland ligt in het midden van Europa.	False	True	False	False	False
1345916	La Germania è al centro dell'Europa.	1532743	Duitsland ligt in het midden van Europa.	False	False	False	False	False
755006	Ci siamo seduti al centro della stanza.	755011	We zaten in het midden van de kamer.	False	False	False	False	False
755007	Ci sedemmo al centro della stanza.	755011	We zaten in het midden van de kamer.	False	False	False	False	False
5601856	Le Alpi si trovano al centro dell'Europa.	1532718	De Alpen liggen in het midden van Europa.	False	True	False	False	False
698741	La biblioteca è nel mezzo della città.	1032808	De bibliotheek is in het midden van de stad.	False	False	False	False	False
2795652	L'ultima volta che ho fumato è stata ben oltre un anno fa.	2358259	De laatste keer dat ik heb gerookt was een dik jaar geleden.	False	False	False	False	False
6449528	Non è visibile ad occhio nudo.	6449227	Het is onzichtbaar voor het blote oog.	False	False	False	False	False
922936	Il tuo cane è molto grande.	6451905	Je hond is erg groot.	False	False	False	False	False
3607262	L'inferno è lastricato di buone intenzioni.	6451926	De hel is geplaveid met goede bedoelingen.	False	False	False	True	False
995635	Questo divano è di velluto.	6452182	Deze bank is van fluweel.	False	False	False	False	False
995635	Questo divano è di velluto.	6452183	Deze divan is van fluweel.	False	False	False	False	False
1243901	Tom lasciò un messaggio per Mary.	6452759	Tom heeft een bericht voor Maria achtergelaten.	False	False	False	False	False
1243899	Tom ha lasciato un messaggio per Mary.	6452759	Tom heeft een bericht voor Maria achtergelaten.	False	False	False	False	False
5010820	Tom ha cercato di salvare Mary.	5019583	Tom heeft geprobeerd om Mary te redden.	False	False	False	False	False
5010821	Tom cercò di salvare Mary.	5019583	Tom heeft geprobeerd om Mary te redden.	False	False	False	False	False
5704179	I miei genitori non parlano olandese.	765270	Mijn ouders spreken geen Nederlands.	False	False	False	False	False
5704180	I miei genitori non parlano l'olandese.	765270	Mijn ouders spreken geen Nederlands.	False	False	False	False	False
5688443	È stato un sogno?	4966186	Was het een droom?	True	False	False	False	False
3346554	Posso togliermi il cappotto?	2839138	Mag ik mijn jas uittrekken?	True	False	False	False	False
1700141	A me non piace l'estate.	535290	Ik houd niet van de zomer.	False	False	False	False	False
375462	Non mi piace l'estate.	535290	Ik houd niet van de zomer.	False	True	False	False	True
3102246	I miei genitori mi amano davvero.	2355720	Mijn ouders houden echt van mij.	False	True	False	False	True
2491144	Oh sì, noi amiamo la voce del computer!	832835	O ja, wij houden van de computerstem!	False	False	False	False	True
969946	A Yukiko piacciono le patate.	1076131	Yukiko vindt de aardappelen goed.	False	False	False	False	True
3567103	"Tu mi ami? ""Non lo so."""	5808234	''Houd je van me?'' ''Ik weet het niet.''	False	True	False	False	True
3567102	"Mi ami? ""Non lo so."""	5808234	''Houd je van me?'' ''Ik weet het niet.''	False	False	False	False	True
2495754	Non succederà nulla fino alle 2:30.	4435440	Tot half drie zal er niets gebeuren.	False	False	True	True	False
2495755	Non succederà niente fino alle 2:30.	4435440	Tot half drie zal er niets gebeuren.	False	False	True	True	False
2269614	L'aereo è decollato alle 2:30.	1472397	Het vliegtuig vertrok om half drie.	False	False	False	False	False
2269615	L'aeroplano è decollato alle 2:30.	1472397	Het vliegtuig vertrok om half drie.	False	False	False	False	False
3743983	L'aeroplano decollò alle due e mezza.	1472397	Het vliegtuig vertrok om half drie.	False	False	False	False	False
2269616	L'aereo decollò alle 2:30.	1472397	Het vliegtuig vertrok om half drie.	False	False	False	False	False
2269618	L'aeroplano decollò alle 2:30.	1472397	Het vliegtuig vertrok om half drie.	False	False	False	False	False
3743980	L'aereo è decollato alle due e mezza.	1472397	Het vliegtuig vertrok om half drie.	False	False	False	False	False
3743981	L'aeroplano è decollato alle due e mezza.	1472397	Het vliegtuig vertrok om half drie.	False	False	False	False	False
3743982	L'aereo decollò alle due e mezza.	1472397	Het vliegtuig vertrok om half drie.	False	False	False	False	False
3641812	Perché ti piace il caffè forte?	6459987	Waarom heb je graag je koffie sterk?	False	True	False	False	True
5780716	Grazie, amici.	6116723	Bedankt, vrienden.	False	False	False	False	False
3535182	Tom ti crede.	6111391	Tom gelooft je.	False	True	False	False	True
4569709	Sia obiettiva.	6479844	Wees objectief.	False	False	False	False	False
4569708	Sia obiettivo.	6479844	Wees objectief.	False	False	False	False	False
4569707	Sii obiettiva.	6479844	Wees objectief.	True	False	False	False	False
4569706	Sii obiettivo.	6479844	Wees objectief.	True	False	False	False	False
4569711	Siate obiettive.	6479844	Wees objectief.	True	False	False	False	False
4569710	Siate obiettivi.	6479844	Wees objectief.	True	False	False	False	False
947583	Non ho sentito nulla.	6481366	Ik heb niets gehoord.	False	False	False	False	False
947584	Non sentii nulla.	6481366	Ik heb niets gehoord.	False	False	False	False	False
5997521	Sto giocando a basket.	6534686	Ik speel basketbal.	True	False	False	False	False
3471348	Anche tu, Bruto?	675046	Gij ook, Brutus?	False	False	False	False	False
3471348	Anche tu, Bruto?	1557035	Ook gij, Brutus?	False	False	False	False	False
713207	Lui studia anche cinese.	713272	Hij studeert ook Chinees.	False	False	False	False	False
713206	Studia anche cinese.	713272	Hij studeert ook Chinees.	True	False	False	False	False
1518389	Ero felice di sapere del tuo successo.	3127697	Ik was blij je succes te vernemen.	True	False	False	False	False
3488506	Io ho mangiato del caviale.	6541849	Ik heb kaviaar gegeten.	False	False	False	False	False
6536678	Tom è fiero di te.	6538918	Tom is trots op jou.	False	False	False	False	False
6536815	Tom va in chiesa.	6538910	Tom gaat naar de kerk.	False	False	False	False	False
6536856	Tom non è invitato.	6538902	Tom is niet uitgenodigd.	False	False	False	False	False
6536887	Tom mangia le uova?	6538901	Eet Tom eieren?	False	False	False	False	True
2415153	Tom non sa quando verrà Mary.	6538894	Tom weet niet wanneer Marie zal komen.	False	False	False	False	False
1008588	Ti piace Mosca?	6538888	Vind je Moskou leuk?	False	False	False	False	False
2827645	Napoleone ha guidato le sue truppe in Russia.	439327	Napoleon leidde zijn troepen naar Rusland.	False	False	False	True	True
1467837	Gli assenti sono sempre nel torto.	6560739	Afwezigen hebben altijd ongelijk.	False	False	False	False	False
6561525	Attraversi il fiume!	6561529	Steek de rivier over!	True	False	False	False	False
6561524	Attraversate il fiume!	6561529	Steek de rivier over!	True	False	False	False	False
6561523	Attraversa il fiume!	6561529	Steek de rivier over!	True	False	False	False	False
6562806	Parlo l'arabo.	2657495	Ik spreek Arabisch.	True	False	False	False	False
6562804	Parlo arabo.	2657495	Ik spreek Arabisch.	True	False	False	False	False
6562805	Io parlo arabo.	2657495	Ik spreek Arabisch.	False	False	False	False	False
6563174	Il mio arabo è lungi dall'essere perfetto.	6563182	Mijn Arabisch is verre van perfect.	False	False	False	False	False
5980238	Non sei più la mia fidanzata.	6563873	Je bent mijn lief niet meer.	False	False	False	False	True
1267900	Perché sei così stanco?	6564360	Waarom ben je zo moe?	False	False	False	False	False
1267901	Perché sei così stanca?	6564360	Waarom ben je zo moe?	False	False	False	False	False
1267905	Perché è così stanco?	6564361	Waarom bent u zo moe?	False	False	False	False	False
1267906	Perché è così stanca?	6564361	Waarom bent u zo moe?	False	False	False	False	False
691730	Vive in una casa enorme.	1479737	Hij woont in een enorm huis.	True	False	False	False	False
691730	Vive in una casa enorme.	813718	Zij woont in een enorm huis.	True	False	False	False	False
380469	Buon Natale!	771568	Zalig kerstfeest.	False	False	False	False	False
2554058	Io rispetto Tom.	3039256	Ik respecteer Tom.	False	False	False	True	False
2554053	Rispetto Tom.	3039256	Ik respecteer Tom.	False	False	False	True	False
5285219	Tom è felice?	4036624	Is Tom gelukkig?	False	False	False	False	False
5717592	Tom sta sempre lavorando.	5460270	Tom werkt altijd.	False	False	False	False	False
4539	Ride bene chi ride ultimo.	422474	Wie het laatst lacht, lacht het best.	True	False	False	False	False
1171845	Hai chiamato il tuo amico in Canada?	1529551	Heb je je vriend in Canada opgebeld?	True	False	False	False	False
1605494	È inglese.	414563	Hij is een Engelsman.	True	False	False	False	False
2886636	No, io sono inglese.	1593615	Nee, ik ben een Engelsman.	False	False	False	False	False
2402586	La benzina viene venduta al litro.	6587816	Benzine wordt per liter verkocht.	False	False	False	False	False
3471606	Suggerirei di inserire una virgola.	6091113	Ik stel voor een komma in te voegen.	True	False	False	False	False
3471607	Io suggerirei di inserire una virgola.	6091113	Ik stel voor een komma in te voegen.	False	False	False	False	False
758489	Suggerisco di rimanere a casa e guardare la TV.	823040	Ik stel voor dat we thuisblijven en tv kijken.	True	False	False	False	True
4486192	Tom ha detto che era colpa tua.	4350115	Tom zei dat het jouw fout was.	False	False	False	True	False
5573516	"Tu sai come dicono: ""Chi semina, raccoglie"". Io ho seminato vento, ed ecco la tempesta."	382084	Jullie kennen de uitdrukking, dat we oogsten wat we zaaien. Ik heb de wind gezaaid en hier is mijn storm.	False	False	False	False	True
4760631	Come funziona Internet?	6592040	Hoe werkt internet?	False	False	False	False	False
990268	Chi lo sa?	3627002	Wie weet dat?	False	False	False	False	True
2730678	Il pesce è a buon mercato oggi.	2729634	Vis is goedkoop vandaag.	False	False	False	False	False
1701502	Il pesce è economico oggi.	2729634	Vis is goedkoop vandaag.	False	False	False	False	False
1562068	Questo pesce è economico ma nutriente.	1978068	Deze vis is goedkoop, maar voedzaam.	False	False	False	False	False
1562069	Questo pesce è economico ma sostanzioso.	1978068	Deze vis is goedkoop, maar voedzaam.	False	False	False	False	False
3317456	Buona festa del papà!	4036611	Fijne Vaderdag!	False	False	False	False	False
1529419	Io vado all'estero quest'estate.	4653372	Ik ga deze zomer naar het buitenland.	False	False	False	False	False
1529418	Vado all'estero quest'estate.	4653372	Ik ga deze zomer naar het buitenland.	True	False	False	False	False
3873724	Segua il suo esempio.	1347077	Volg zijn voorbeeld.	True	False	False	False	False
3563192	Mi piacerebbe andare a Boston un giorno.	6137449	Ik wil ooit naar Boston gaan.	False	False	False	False	False
1933275	Domani pomeriggio me lo prendo libero.	1400192	Ik neem morgenmiddag vrij.	False	False	False	False	True
3252670	Sei libera questo fine settimana?	1032954	Ben je vrij dit weekend?	True	False	False	False	False
2742561	Le Hawaii sono una località turistica popolare.	6597926	Hawaï is een populaire toeristische bestemming.	False	False	False	False	False
1113276	Abbiamo una mezza dozzina di uova.	1593577	We hebben een half dozijn eieren.	True	False	False	False	False
3512963	A che ora è il vostro aereo?	6607095	Hoe laat is uw vliegtuig?	False	False	False	False	False
1820921	Quante stelle ci sono nella nostra galassia?	6610559	Hoeveel sterren zijn er in ons melkwegstelsel?	False	True	False	False	True
4785567	Beviamo una tazza di caffè?	6610396	Zullen we een kopje koffie drinken?	True	False	False	False	False
3838809	L'umore di Tom è cambiato.	6606766	Toms humeur is veranderd.	False	False	False	False	False
4503986	Com'è stato il tuo viaggio in Australia?	6603653	Hoe was jouw reis naar Australië?	False	False	False	False	False
4503987	Com'è stato il suo viaggio in Australia?	6603652	Hoe was uw reis naar Australië?	False	False	False	False	False
1106939	La zuppa è troppo calda.	2350404	De soep is te heet.	False	False	False	False	False
6617794	Tom non sembra conoscere Mary.	6617806	Tom lijkt Maria niet te kennen.	False	False	False	False	False
6621862	Ecco il ragazzo.	388048	Dit is de jongen.	False	False	False	False	False
1513092	Tom ama il suo impiego.	3567500	Tom houdt van z'n werk.	False	False	False	False	False
1260575	Tom ama il suo lavoro.	3567500	Tom houdt van z'n werk.	False	False	False	False	False
2191073	Noi proveremo.	6622897	We gaan het proberen.	False	False	False	False	False
2191072	Proveremo.	6622897	We gaan het proberen.	True	False	False	False	False
5629204	So cosa farei.	6622890	Ik weet wat ik zou doen.	True	False	False	False	False
5526592	Io so quello che voglio fare.	6622889	Ik weet wat ik wil doen.	False	False	False	False	False
5526591	So quello che voglio fare.	6622889	Ik weet wat ik wil doen.	True	False	False	False	False
4153798	Non tutti gli elfi sono cattivi.	4154592	Niet alle elfen zijn gemeen.	False	False	False	False	True
2480412	Impara l'uiguro!	6107203	Leer Oeigoers!	True	False	False	False	False
5283657	È Natale.	6635325	Het is Kerstmis.	True	False	False	False	False
382275	Preferisco il riso al pane.	2981219	Ik hou meer van rijst dan van brood.	True	False	False	False	False
4146596	L'incidente ha causato la morte di numerose persone.	414363	Door het ongeluk zijn er veel doden gevallen.	False	False	False	False	True
4794970	L'incidente ha causato molte morti.	414363	Door het ongeluk zijn er veel doden gevallen.	False	False	False	False	False
2229555	Una chiave d'oro apre tutte le porte.	683675	Een gouden sleutel maakt alle deuren open.	False	False	False	False	True
2229557	Una chiave dorata apre tutte le porte.	683675	Een gouden sleutel maakt alle deuren open.	False	False	False	False	True
3875005	Vivo nelle isole Figi.	6638162	Ik woon op het eiland Fiji.	True	False	False	False	False
1614377	Tom è un eroe.	6638237	Tom is een held.	False	False	False	False	False
409653	Sua moglie è francese.	450681	Zijn vrouw is Franse.	False	False	False	False	False
3875052	Era troppo?	6669358	Was dat te veel?	True	False	False	False	False
4537203	La maggior parte degli studenti si stanno preparando per gli esami finali.	6671596	De meeste studenten bereiden zich voor voor de eindexamens.	False	True	False	False	True
2353005	Io sono ambidestra.	6671845	Ik ben tweehandig.	False	False	False	False	False
2353002	Sono ambidestra.	6671845	Ik ben tweehandig.	True	False	False	False	False
2353000	Io sono ambidestro.	6671845	Ik ben tweehandig.	False	False	False	False	False
2352999	Sono ambidestro.	6671845	Ik ben tweehandig.	True	False	False	False	False
417536	John ha due anni più di me.	4732601	John is twee jaar ouder dan ik.	False	False	False	False	False
6057267	Tom ha una coda di cavallo?	6673430	Heeft Tom een paardenstaart?	False	False	False	False	False
6673205	Neymar è brasiliano.	6673594	Neymar is Braziliaans.	False	False	False	False	False
4709147	Finirò questo lavoro in qualche modo.	413569	Ik zal dit werk op een of andere manier afmaken.	True	False	False	False	False
3956503	Tom vuole il suo denaro oggi.	3970194	Tom wil zijn geld vandaag.	False	False	False	False	False
3956500	Tom vuole i suoi soldi oggi.	3970194	Tom wil zijn geld vandaag.	False	False	False	False	False
5974322	Dirò tutto.	6689570	Ik ga alles zeggen.	True	False	False	False	False
3387877	L'inverno sarà severo.	3387783	De winter zal streng zijn.	False	False	False	False	False
707184	Non disturbare.	1103359	Niet storen.	False	False	False	False	False
5085980	Ho trovato la chiave.	6696781	Ik heb de sleutel gevonden.	True	False	False	False	True
6696880	Questa banana è quasi completamente nera.	6696839	Deze banaan is bijna helemaal zwart.	False	False	False	False	False
6696883	Questa banana è gialla.	6696838	Deze banaan is geel	False	False	False	False	False
6696881	Questa banana è marrone.	6696837	Deze banaan is bruin.	False	False	False	False	False
6696882	Questa banana è verde.	6696836	Deze banaan is groen.	False	False	False	False	False
6695038	Il figlio di mio fratello è mio nipote.	6695279	Mijn broers zoon is mijn neefje.	False	False	False	False	False
5526869	Dove l'hai messo precisamente?	6692471	Waar heb je het precies gelegd?	False	False	False	False	False
1316291	Io non avrò paura.	6698231	Ik zal geen schrik hebben.	False	False	False	False	False
1316289	Non avrò paura.	6698231	Ik zal geen schrik hebben.	False	False	False	False	False
4978600	Tu abiti vicino alla diga.	6704145	Je woont dicht bij de dijk.	False	False	False	True	False
4978599	Abiti vicino alla diga.	6704145	Je woont dicht bij de dijk.	False	False	False	True	False
4978613	Lui abita vicino alla diga.	6704149	Hij woont dicht bij de dijk.	False	False	False	True	False
4978601	Abita vicino alla diga.	6704149	Hij woont dicht bij de dijk.	True	False	False	True	False
3550339	Mi piacerebbe visitare l'Australia un giorno.	6704793	Ik zou graag ooit eens Australië bezoeken.	False	False	False	False	False
5590149	Perché Tom ancora non dorme?	6708575	Waarom slaapt Tom nog niet?	False	False	False	False	False
3338387	Lei ha venti figli.	5493275	Zij heeft twintig kinderen.	False	False	False	False	False
3338386	Ha venti figli.	5493275	Zij heeft twintig kinderen.	True	False	False	False	False
993173	Questo è l'ultimo avvertimento.	4678466	Dit is de laatste waarschuwing.	False	False	False	False	False
5221554	Io ero molto fiera.	6712366	Ik was erg trots.	False	False	False	False	False
5221553	Ero molto fiera.	6712366	Ik was erg trots.	True	False	False	False	False
5221552	Io ero molto fiero.	6712366	Ik was erg trots.	False	False	False	False	False
5221550	Ero molto fiero.	6712366	Ik was erg trots.	True	False	False	False	False
5221554	Io ero molto fiera.	6712365	Ik was zeer trots.	False	False	False	False	False
5221553	Ero molto fiera.	6712365	Ik was zeer trots.	True	False	False	False	False
5221552	Io ero molto fiero.	6712365	Ik was zeer trots.	False	False	False	False	False
5221550	Ero molto fiero.	6712365	Ik was zeer trots.	True	False	False	False	False
1134506	Questo è quello di cui ho bisogno.	6712830	Dit is wat ik nodig heb.	False	False	False	False	False
2512101	Puoi riposarti.	4672497	Je kan uitrusten.	True	False	False	False	False
2512101	Puoi riposarti.	4672496	Je kunt uitrusten.	True	False	False	False	False
2691297	Mi dispiace, io non parlo francese.	6718293	Het spijt me, ik spreek geen Frans.	False	False	False	False	False
5712020	La odiavano.	6712169	Ze haatten haar.	False	False	False	False	False
5565901	Tu sei dopo di me.	6712158	Je bent na mij.	False	False	False	False	False
5565900	Sei dopo di me.	6712158	Je bent na mij.	True	False	False	False	False
6712193	Io sono una collega di Tom.	6710930	Ik ben een collega van Tom.	False	False	False	False	False
6712192	Sono una collega di Tom.	6710930	Ik ben een collega van Tom.	True	False	False	False	False
6712191	Io sono un collega di Tom.	6710930	Ik ben een collega van Tom.	False	False	False	False	False
6712190	Sono un collega di Tom.	6710930	Ik ben een collega van Tom.	True	False	False	False	False
1254038	Guarda quel grande cane.	997069	Kijk naar die grote hond.	True	False	False	False	False
6719652	Mia madre ha molto lavoro.	6724573	Mijn moeder heeft veel werk.	False	False	False	False	False
4958161	Ascoltami, Tom.	6727784	Hoor me aan, Tom!	True	False	False	False	False
3387889	A me piace l'esperanto.	6727753	Ik vind Esperanto leuk.	False	False	False	False	False
3387888	Mi piace l'esperanto.	6727753	Ik vind Esperanto leuk.	False	False	False	False	False
1742265	Kamal non ha ancora letto il libro.	1825264	Kamal heeft het boek nog niet gelezen.	False	False	False	True	False
4566945	Latte? Zucchero?	997028	Melk? Suiker?	False	False	False	False	False
1717969	Non ha lasciato alcun messaggio.	6036443	Zij heeft geen bericht achtergelaten.	False	False	False	False	False
908660	Piove qui.	6103347	Het regent hier.	True	False	False	False	False
375250	Vengo dal Giappone.	4740083	Ik kom uit Japan.	True	False	False	False	False
836586	Io vengo dal Giappone.	4740083	Ik kom uit Japan.	False	False	False	False	False
2364049	Imparare il coreano è difficile.	5340579	Koreaans leren is moeilijk.	True	False	False	False	False
1471843	L'amore vero non esiste!	1476025	Ware liefde bestaat niet!	False	False	False	False	False
4083335	Il cavallo è nero.	3990439	Het paard is zwart.	False	False	False	False	False
602498	Il cuore umano è analogo a una pompa.	1074745	Het menselijk hart is vergelijkbaar met een pomp.	False	False	False	False	False
1255636	L'ho incontrato una volta.	1033206	Ik heb hem een keer ontmoet.	False	False	False	False	False
3689333	Tom Clancy decedette a sessantasei anni.	6733822	Tom Clancy stierf toen hij zesenzestig was.	False	False	False	False	False
5766542	Noi vogliamo vivere.	6737445	We willen leven.	False	False	False	False	False
5766541	Vogliamo vivere.	6737445	We willen leven.	True	False	False	False	False
4633	Ieri ci siamo divertiti.	818191	Wij hebben ons gisteren geamuseerd.	False	True	False	False	True
6736034	Sta ovviamente mentendo!	6738072	Hij is kennelijk aan te liegen!	True	False	False	False	False
2769873	Noi abitiamo a New York.	6738207	We wonen in New York.	False	False	False	False	False
724569	Abitiamo a New York.	6738207	We wonen in New York.	True	False	False	False	False
2701807	È difficile rispondere a questa domanda.	671837	Het is moeilijk om op die vraag te antwoorden.	True	False	False	False	False
4575580	Viviamo qui.	6737017	We leven hier.	True	False	False	False	False
6173223	Viviamo a Belfast.	6737006	We leven in Belfast.	True	False	False	False	False
5167448	Ho i capelli lunghi.	6727848	Ik heb lang haar.	True	False	False	False	False
5167450	Io ho i capelli lunghi.	6727848	Ik heb lang haar.	False	False	False	False	False
5676937	Siamo andati a Boston.	6727831	We gingen naar Boston.	True	False	False	False	False
5676938	Noi siamo andati a Boston.	6727831	We gingen naar Boston.	False	False	False	False	False
5676939	Siamo andate a Boston.	6727831	We gingen naar Boston.	True	False	False	False	False
5676941	Noi siamo andate a Boston.	6727831	We gingen naar Boston.	False	False	False	False	False
5447288	Sono fratelli.	6727830	Het zijn broers.	True	False	False	False	False
4201358	Loro pagano bene Tom.	6727813	Ze betalen Tom goed.	False	False	False	False	False
4201357	Pagano bene Tom.	6727813	Ze betalen Tom goed.	True	False	False	False	False
5065565	Io non ricevetti risposte.	6727809	Ik heb geen antwoord ontvangen.	False	False	False	False	False
5065564	Non ricevetti risposte.	6727809	Ik heb geen antwoord ontvangen.	False	False	False	False	False
5065563	Io non ho ricevuto risposte.	6727809	Ik heb geen antwoord ontvangen.	False	False	False	False	False
5065562	Non ho ricevuto risposte.	6727809	Ik heb geen antwoord ontvangen.	False	False	False	False	False
1426818	Stava ascoltando la musica.	1333867	Hij was naar muziek aan het luisteren.	True	False	False	False	True
3459941	Problema risolto!	930642	Probleem opgelost!	False	False	False	False	False
3525959	La biblioteca è aperta al pubblico.	6743028	De bibliotheek is toegankelijk voor het publiek.	False	False	False	False	False
6763571	Viviamo in una bella città.	6712552	We wonen in een mooie stad.	True	False	False	False	False
6767811	Tom è andato in Francia due mesi fa.	6767943	Tom is twee maanden geleden naar Frankrijk gegaan.	False	False	False	False	False
6767811	Tom è andato in Francia due mesi fa.	6767935	Tom ging twee maanden geleden naar Frankrijk.	False	False	False	False	False
5399318	Io non ricordo esattamente.	671858	Ik herinner het mij niet juist.	False	False	False	False	False
2565261	Tom ha due figli.	6776308	Tom heeft twee kinderen.	False	False	False	False	False
1141755	Voglio imparare a ballare.	6776281	Ik wil leren dansen.	True	False	False	False	False
3256474	La camera è abbastanza piccola.	6776273	De kamer is vrij klein.	False	False	False	False	False
3256473	La stanza è abbastanza piccola.	6776273	De kamer is vrij klein.	False	False	False	False	False
2899508	Oggi è venerdì.	6776272	Het is vandaag vrijdag.	False	False	False	False	False
6708822	La moglie di Tom ha circa la mia età.	6775876	Toms vrouw is ongeveer van mijn leeftijd.	False	False	False	False	True
6708823	Il marito di Mary ha l'età di mio marito.	6775875	Mary's man is mijn mans leeftijd.	False	False	False	False	False
1506997	Tom è il padre di tre bambini.	6777717	Tom is vader van drie kinderen.	False	False	False	False	False
1506998	Tom è il padre di tre bambine.	6777717	Tom is vader van drie kinderen.	False	False	False	False	False
2584155	Io sono in città.	3565270	Ik ben in de stad.	False	False	False	False	False
2584154	Sono in città.	3565270	Ik ben in de stad.	True	False	False	False	False
1253947	Temo che sia malato.	6782060	Ik vrees dat hij ziek is.	True	False	False	False	False
1253948	Temo che lui sia malato.	6782060	Ik vrees dat hij ziek is.	True	False	False	False	False
1267608	Ho paura che sia malato.	6782060	Ik vrees dat hij ziek is.	True	False	False	False	False
1267610	Ho paura che lui sia malato.	6782060	Ik vrees dat hij ziek is.	True	False	False	False	False
729541	Il supermercato è aperto.	815462	De supermarkt is open.	False	False	False	False	False
3292147	Tom l'ha già fatto.	4979640	Tom heeft dat al gedaan.	False	False	False	False	False
3298009	Mi ha portato una tazza di tè senza zucchero.	1593596	Ze bracht me een kopje thee zonder suiker.	False	False	False	False	False
1999832	Dov'è la mia auto?	6786776	Waar is mijn auto?	False	False	False	False	True
1999831	Dov'è la mia macchina?	6786776	Waar is mijn auto?	False	False	False	False	True
1999833	Dov'è la mia automobile?	6786776	Waar is mijn auto?	False	False	False	False	True
1594780	Quanto tempo dura il volo?	740162	Hoelang duurt de vlucht?	False	False	False	False	False
1576670	Auldey è una marca cinese.	481054	Auldey is een Chinees merk.	False	False	False	False	False
